CLUE,ANS,POS
Comparable (to) ,analogous,5
Pamphlet giving information ,leaflet,7
Harsh ,severe,3
Individual unit in a list ,item,14
Performs surgery ,operates,2
Favouring separation from a church ,schismatic,12
Corkscrew shape ,spiral,1
Track,path,10
Job favouritism shown to relatives ,nepotism,1
Distinguish oneself -- XL ,excel,4
Tanned animal skin ,leather,1
Uppermost point ,apex,4
In danger ,at risk,4
Implements ,tools,1
A fool being cool and remote ,aloof,1
Interfere ,meddle,11
Simple - computer language ,basic,1
Reject ,spurn,9
"Evelyn --, author ",waugh,2
Loafer ,idler,11
Hole for e.g. coin ,slot,10
Adoration ,worship,1
Reddish-brown,chestnut,2
