CLUE,ANS,POS,FOUND IN
Hindu or Sikh teacher ,guru,1,Guruji
Rough drawing ,sketch,1,Sketchy outline
Continuous dull pain ,ache,1,Persistent ache
Living thing,organism,3,Microorganism
Style of hat ,panama,5,Panama hat
Zimbabwean capital ,harare,1,"Harare - The capital city of Zimbabweregion, formerly known as Salisbury."
Solicit votes ,canvass,1,Canvassing
Intensive military attack ,blitz,1,Blitzkrieg
Strip ,undress,2,Undressing
Ring ,circle,9,Brass circle
Old or ageing ,elderly,7,"Elderly (describing an object, e.g., 'an old book')"
(Half of) lower garment ,breech,1,Breeches (historical term for half-length trousers or shorts)
Bring a baby off mother's milk ,wean,1,Weaning
Hang around ,loiter,2,Loitering
Breaking waves ,surf,1,Surfing
Place of religious seclusion,cloister,12,Cloistered community
Leading article ,editorial,3,Editorial commentary
Knock down (building) ,demolish,15,Demolishing
Representative; token ,symbolic,1,"On the other hand, a ""token"" typically refers to a symbolic figure or item used to represent something else and does not necessarily have any direct relation to representation in a democratic sense."
