CLUE,ANS,POS,FOUND IN
Subcontinent ,india,4,Indian subcontinent
Small in length ,short,4,Short-lived
To alternate sequences when editing film ,crosscut,6,Crosscutting (cross cutting)
Supplicated,prayed,3,Prayed fervently for assistance
Instinctive ,intuitive,7,Intuitive response
That which is aimed at ,target,1,Targeted objectives or goals
Mediocre ,average,1,Average-quality
Flax fabric ,linen,1,Linen cloth
Sudden thrust in fencing ,lunge,2,Rapid lunge
Colour; sad ,blue,1,Blue-hearted
Organic matter in topsoil ,humus,2,Humus concentration
Eraser in bridge ,rubber,1,Rubber removal aid
Group of elements working as a whole ,system,16,Multi-element system (refers to multiple elements functioning as a cohesive unit in a scientific or industrial context)
Guffaw ,laugh,1,Amused laughter
Husks of cereal grain,bran,2,Bran remnants
Time for relaxing ,leisure,12,Leisurely atmosphere
Dying coals in fire ,embers,1,Smoldering embers
Parisian tower designer ,eiffel,1,Gustave Eiffel
Regret ,rue,16,Full of rue (deep sorrow)
"Career, calling ",vocation,3,Vocation with purpose
Unit of energy ,erg,6,"Erg (erg is an old unit, but still occasionally used in some fields)"
