CLUE,ANS,POS,FOUND IN
Stroll ,walk,10,Ruminate (both figuratively and literally walking while thinking deeply)
Buildings with few partitions ,open-plan,1,Open-plan office
By word of mouth ,oral,1,Orally transmitted
Eccentric person like peculiar sphere ,oddball,2,Oddball individual
U2 guitarist,edge,1,"The Edge (real name David Howell Evans, known for his unique soundscapes on the guitar)"
Event at winter Olympics,ski jump,21,Nordic Combined (Ski Jumping & Cross-Country)
Golf peg ,tee,1,Tee-marker
Small piece ,bit,2,Bite
US inventor,edison,2,Thomas Edison
Head of corn,ear,6,Ears tip
Shelter on sports ground ,dugout,9,Dugouts or bullpens
"American state, capital Des Moines ",iowa,1,"There are no other states with a capital called Des Moines; hence the answer remains unique and singular – ""Iowa."""
Warn thief stealing slim biscuit - very slim ,wafer-thin,6,Intercept thievery of wafer-thin cookie
Sound of mild disapproval,tut,3,Soft tutting
Famous battle site in Texas ,alamo,1,The Alamo
Branch of an Australian river formed by an overflow ,billabong,6,Billabong (a specific term used in Australia for a branch that can dry up)
-- Boleyn ,anne,1,"However, your list seems to focus on states of hunger rather than being related to Anne Boleyn or any context involving her name:"
Inflamed ,red,1,Reddened
Inexpensive accommodation as for back-packers ,hostel,1,Budget hostel
Strong man of the Bible ,samson,2,Nazirite (Samson's father was a Nazirite)
