CLUE,ANS,POS
Grossly overweight ,obese,1
"In music, below the correct pitch ",flat,1
Comic sketch ,skit,11
Pack away ,stow,2
Golf ball support,tee,1
Journey by water or through space ,voyage,1
"Burning, corrosive ",caustic,3
Very hot and dry ,torrid,5
Ballroom dance,waltz,1
Cul-de-sac,dead end,1
Apparatus for heating,radiator,6
Most lofty ,highest,3
"The ""single currency""",euro,1
Thieving intruder ,burglar,1
"Prediction, of weather perhaps ",forecast,1
At less than normal speed ,slowly,1
Public speaker ,orator,1
