CLUE,ANS,POS,FOUND IN
Lady of the night before ,eve,1,Evening woman
One serves at table ,waiter,1,Waiter/Waitress
Small role for a well-known actor,cameo,1,Cameo appearance
Occurring now and then -- cop raids (anag) ,sporadic,3,Cunning orca hoards wan -- sporadic doo-rag hinge
A very black colour of black ,jet,3,Jet black
Out of breath ,puffing,11,Huffing and puffing
Short sleep ,nap,2,Short nap
Meddle ,interfere,2,Interfere - To become involved in other people’s affairs without being asked.
"Abbey -, Beatles album ",road,1,Abbey Road Studios
Improve ,enhance,1,Define the specific skill you wish to enhance.
Plate protecting the skin of fish and reptiles,scale,1,Scales
Southern African desert ,kalahari,1,Kalahari Desert
Young sheep ,lamb,1,Lambkin
Singing to pre-recorded backing tracks ,karaoke,14,Karaoke recording
West African river ,niger,1,Niger River
