CLUE,ANS,POS,FOUND IN
Domineering ,bossy,13,Bossy (less severe)
Set apart from others ,isolate,6,Isolated
Ships' moorings ,berths,16,Cargo berths
Soil ,earth,1,Earthy
Poached item?,egg,1,Eggs
Hello and goodbye to the Italians ,ciao,1,Ciao! Arrivederci (Common Italian greeting for hello and farewell)
Terpsichorean exercise,dancing,10,Folk dancing
Yellow part of an egg ,yolk,2,Egg yolk
Metrical foot ,iambus,9,Choriambus
Fanciful thoughts ,whimsy,12,Ponderous whimsy
Plant with edible stalks ,celery,3,"Celery (Note: celery is primarily known for its stalk, which is eaten)"
Later on ,after,2,Thereafter
