CLUE,ANS,POS
Formal written work dealing with a particular subject ,treatise,2
Moneylender who charges excessive interest ,usurer,1
Small food fish ,sprat,5
Greek god of wine and ecstasy ,dionysus,1
Concurred ,agreed,1
Absence of logic ,irrationality,3
Fire-raising crime ,arson,1
The state of being alone ,solitude,1
Boiling water vapour,steam,1
Playwright ,dramatist,1
Affable ,genial,7
Acceptance ,approval,8
Deferred ,delayed,2
Prohibited,barred,18
Summit ,apex,2
Belgian city,liege,4
Sound reverberations ,echoes,1
Having no predetermined limit ,open-ended,8
Meet expectations ,satisfy,7
"Superior, of the highest quality ",excellent,2
"Instructions, commands",orders,2
Relieving pain,analgesic,1
Group of nerve cells from which fibres radiate ,ganglion,2
Wheat-like cereal ,rye,3
Type of music,jazz,2
Brother or sister ,sibling,1
Wetness ,moisture,2
"Alone, apart, detached ",isolated,1
"Intimidating, discouraging ",daunting,13
Individual fact or feature ,detail,17
Queasiness ,nausea,1
Spanish gypsy dance ,flamenco,1
Wreckage on sea ,flotsam,11
Striking display ,spectacle,1
