CLUE,ANS,POS,FOUND IN
Arab ruler ,emir,3,"Emir - An Arabic title for a high-ranking noble or military leader, typically used in Saudi Arabia and other Middle Eastern countries."
Lie ,fib,7,Fibbing
"Sun, Mercury, Venus, Earth, Mars, Jupiter, Saturn, Uranus, Neptune, Pluto",solar system,6,Astral (relating to stars and celestines bodies beyond the solar system)
Had as a purpose ,intended,14,Planned objective - An intended target set for an individual or organization that they aim to accomplish by a particular time
Card game with four players ,bridge,1,"Bridge - A strategic, partnership-based card game played by two teams of two people each."
Overwhelming fear ,panic,2,Panic Attack
Daydreams,reveries,12,Nostalgic reveries
Lustful woodland god ,satyr,2,"Faun (a half-human, half-goat creature from Roman mythology similar to a satyr but often more peaceful in character)"
Carve a statue ,sculpt,1,Chisel - A hand tool used for cutting and shaping hard materials like stone or wood to create sculptures.
"Maxim, self-evident truth ",axiom,1,Axiom - an assumption or statement regarded as being self-evidently true
Muslim law ,sharia,1,Shariah
Branch of maths ,geometry,3,"Geometry - The branch of mathematics concerned with shapes, sizes, positions, angles, and dimensions of objects."
Specimen ,example,2,"Botanical specimen - an example of plant life collected for identification, classification, and study purposes."
Extinct flightless birds ,dodos,20,Dodolets (smaller relatives to dodo) - A term occasionally used by researchers when discussing the smaller species within the same family as dodos
Fleet of armed ships ,armada,1,"Armada - A powerful fleet, especially used historically to refer to Spanish fleets during wars."
"Staple food is too apt, strangely ",potato,3,"Potatoes - Considered too apt as an essential component of numerous traditional and modern recipes worldwide, despite their humble origins."
