CLUE,ANS,POS
Storage surfaces ,shelves,1
Spotless ,immaculate,1
Take a loan of ,borrow,1
Cricket team ,eleven,3
Wickedness ,evil,1
Dark blue university?,oxford,5
Object of excessive adoration ,idol,1
Impetuous ,rash,1
Ditty,song,1
Opera by Bizet ,carmen,2
Complete outfit - group of musicians,ensemble,2
Chirp ,peep,5
Cinema film ,flick,3
"Bob -, Blowin' in the Wind singer ",dylan,3
Units of heat from gas ,therms,2
Strive - proceed with difficulty,struggle,1
Not having ,without,1
Characteristic of rural life ,rustic,3
