CLUE,ANS,POS
Thin porridge ,gruel,1
Aim - striker's target,goal,1
Not sorry,unapologetic,1
Arab leader,sheikh,5
Ceremonial dinners ,banquets,2
Medical treatment ,therapy,1
Buying goods ,shopping,1
Rage ,fury,1
Soundless ,silent,1
County of southern England ,dorset,2
Supposed loch monster ,nessie,2
Bold and daring ,audacious,1
Group of items of the same kind ,set,8
Andalusian gypsy music ,flamenco,1
Discuss no further - dismiss - release ,let go,9
Masticated ,chewed,1
"Break free, get away ",escape,1
"Attentive, watchful ",alert,7
Astronomical angle -- ,azimuth,1
