CLUE,ANS,POS,FOUND IN
Plant fibre ,cotton,2,Cotton linters
Fervent - down payment ,earnest,1,Earnest money
Bowed string instrument ,viola,14,Viola da gamba
Trapped ,snared,16,Ensnared
Family ,kin,1,Kinship
Varied much prized flower ,orchid,2,Orchid assortment
Film ,movie,3,Cinematic (pertaining to movies or cinema)
Part of an ear,lobe,5,Earlobe
"Wife of Henry VIII, d. 1537",jane seymour,13,Jane Seymour (Third wife who died shortly after giving birth to King Edward VI)
Juvenile,teenage,3,Teenager
Tight-fisted person ,miser,2,Miserly
eg the Scillies ,isles,5,British Isles' outposts
