CLUE,ANS,POS
Mathematical array ,matrix,39
Charge with crime ,indict,2
Style of hat ,fedora,1
Evil-smelling animal of N America ,skunk,1
More potent,stronger,1
Cold dish ,salad,1
Smuggled goods,contraband,1
Leniency and compassion towards offenders ,clemency,6
"Goal, aim ",objective,1
Barrier of stakes and timbers ,stockade,5
Onlookers ,audience,6
Savoury jelly ,aspic,2
Not harsh or violent ,gentle,1
Made bigger ,enlarged,1
Deciduous tree ,poplar,6
Thread or tall tale ,yarn,1
Slaughterhouse ,abattoir,1
Separating into parts ,dividing,2
A brief or casual look ,glance,1
Translucently clear ,pellucid,3
Harvests ,crops,1
Period of rule ,reign,1
Charged particle,ion,1
