CLUE,ANS,POS,FOUND IN
Promissory note ,iou,10,Fixed-term IOU
Pleasantly pungent ,piquant,14,Piquant aroma
Accomplished ,achieved,10,"Accomplished (as in, having achieved a goal)"
Counterpart of yang ,yin,1,"Yin - As the complementary element, representing femininity, darkness, passivity, and absorption in contrast with Yang's qualities such as masculinity, light, activity, and projection."
Great poet of ``Paradise Lost'' ,milton,1,John Milton
Attire ,adorn,3,Adorned
Projecting land mass ,mountain,5,Mountain range
Talk incessantly ,chatter,3,Chatterbox
Dreamlike ,surreal,1,Surrealistic
Man or beast ,animal,5,Animalistic
