CLUE,ANS,POS,FOUND IN
Powerful pre-1871 state of central Europe ,prussia,2,Kingdom of Prussia
Depressed ,low,3,Low-spirited
Pupil in a higher form ,senior,2,Senior pupil
Boggy land ,swamp,1,Swampy terrain
Horror ,dread,15,Dreadful
Fortune-teller,palmist,15,Chiromancy (palmistry)
Attractively old-fashioned ,quaint,19,Quaint appearance
The United States ,america,1,American Dream
Bede's resting place ,durham,12,Cathedral city of Durham (where some relics are believed to be kept)
Boulevard,avenue,5,City avenue
Spoke violently ,spat,17,Spat out (in an angry manner)
Scand. cured salmon ,gravlax,3,Gravlax (salt-cured salmon with a dill seasoning)
Hurry ,haste,14,Hasteful
Large livestock farm ,ranch,1,Commercial ranching
Tongue ,language,2,Language-related
Farm store ,barn,17,Barn marketplace
Minor argument,spat,11,Harmless spat
Talon ,claw,1,Bird's claw
Grown-up tadpole ,frog,2,Froglet
Showy flower ,orchid,7,Show-offy orchid
Leading performer,star,1,Star act
Genuflect,kneel,4,Kneel upon one's hips
Colour for aristocracy or emperors ,purple,1,Imperial purple
"A powerful explosive, initially ",tnt,2,TNT (Tellurium Nitrate Trinitrotoluene)
Outshine ,excel,3,Excel beyond
Flock,herd,2,Sheep herd
Fine earthenware ,porcelain,15,"Unglazed porcelain (specifically refers to unglazed types, often related to terracotta)"
Put into hock ,pawn,1,Pawnbroked
British naval commander at Trafalgar ,horatio nelson,2,Vice-Admiral Horatio Nelson
Cosmos ,universe,4,Universe's realm
Cordial,warm,6,Warm-spirited
