CLUE,ANS,POS
1940s' jazz characterised by virtuosity ,bebop,1
Disclose or uncover ,reveal,1
Accuse with a crime (US) ,indict,2
Scintillate ,sparkle,1
Brawl (colloq.) ,punch-up,18
Peak ,summit,1
A knotted mess,tangle,1
Nothing ,zero,3
New Zealander ,maori,2
Publicise ,advertise,1
Embankment that should prevent flooding ,levee,1
Over to the other side,across,1
Infer ,deduce,2
Normal; innate,natural,1
"Calm, pacify, appease ",placate,20
Lady luck ,chance,2
Flat-bottomed barge ,lighter,2
Glacial ,gelid,10
"Obstinate, tenacious ",stubborn,12
Astonishing ,amazing,1
Circumvent ,evade,3
Introductory music ,prelude,1
Hindu sect and its chant ,hare krishna,16
Barbaric,cruel,16
"Obligations, responsibilities ",duties,1
Plunge headlong ,plummet,5
Anger ,ire,3
Most secure ,safest,1
Kayak-like boat,canoe,4
Calf flesh ,veal,1
Organ of hearing ,ear,1
Mimicked ,aped,4
Strong wind ,gale,1
Narrow valley with a stream ,glen,4
Foe ,enemy,1
IX,nine,1
