CLUE,ANS,POS,FOUND IN
Italian cured pork ,pancetta,7,Pancetta - Italian bacon made from pork belly that is cured on both sides using salt or spices then smoked if desired; typically served uncooked in dishes like pasta carbonara.
"Collection of facts, information ",data,3,Database
An official language of the Republic of India,english,13,"English (officially recognized as a ""subsidiary official"" language alongside 22 others)"
Consent ,agree,1,Agreement
Worship of the Devil ,satanism,2,Satanism - The belief system devoted to worshipping or admiring the figure of Satan as a supernatural entity.
Electrical unit ,volt,2,"Volt - An SI derived unit used to measure electric potential difference or voltage, named after Alessandro Volta."
Coats on Mexican tortilla dishes ,tacos,19,Alitas en salsa verde (pork belly tacos often served with a green salsa that may be considered as part of the coat due to its sauce form)
Devours - food,eats,16,"Trencherman (slang term for someone who eats a lot, often used humorously)"
Swedish astronomer who devised temperature scale ,celsius,1,Anders Celsius
Minutiae ,trivia,4,Triviality
"Plant of the celery family; leaf is a herb, seeds a spice",dill,3,"Dill - Another member of the Apiaceae family, dill is known for its feathery foliage and yellow flowers that are commonly pickled or added to various dishes"
"Ransack, plunder ",loot,5,"Loot - To steal goods or valuables, typically during chaos like war or natural disaster."
Unite ,join,7,Conjoin
"Support, large mammal ",bear,10,Polar bear (large terrestrial bear species)
Quest ,search,9,Searching
