CLUE,ANS,POS
Prudent ,wise,1
Speech impediment ,stammer,2
Smooth-haired hound ,basset,1
"Caught in position with no escape, like rat ",cornered,2
Concurring ,agreeing,1
Small busy insect ,ant,1
Seem or materialise ,appear,1
Large cask,hogshead,3
Not abstract or imaginary ,concrete,2
Defeat ,conquer,3
Kidnap ,abduct,2
Try ,attempt,1
Tongue organ ,taste bud,6
"Daunt, intimidate",overawe,2
Young geese ,goslings,1
Home ,abode,2
Extreme unkindness,cruelty,13
Ensnare,entrap,9
Unpaid player ,amateur,1
Fragment or morsel ,scrap,1
Collected ,gathered,1
