CLUE,ANS,POS
Tolerate,bear,4
Funfair ,carnival,1
Treeless Arctic region ,tundra,1
Sea-creature resembling tortoise ,turtle,1
Of the Middle Ages ,medieval,3
Capable to be read ,legible,2
Carry ,bear,4
Tap (US) ,faucet,2
Temporary period of quiet ,lull,6
Rosemary perhaps ,herb,1
Indian city ,delhi,2
"Strength, vitality ",energy,3
Seafarer ,mariner,2
Less wet,drier,1
He's the one owed the money ,creditor,4
Mad dog disease ,rabies,1
Liable to sulking,moody,1
Crackpot ,oddball,11
Find - remnant of something,trace,1
