CLUE,ANS,POS,FOUND IN
Descend vertical slope using rope ,abseil,4,Canyoneering abseil
Organisation's influence in the community ,outreach,7,Outreach programs
Pulled along roughly ,dragged,1,Dragged hastily
In reserve; remark ,aside,8,Set aside
Solid - business ,firm,1,Firm foundation
Shore ,coast,1,Coastal
Cavalry sword ,sabre,10,Partisan sword (cavalry sabre variant)
Official ban on trade ,embargo,1,Trade embargo
Cry like a wolf,howl,1,Howl in distress
Wide area ,expanse,1,Vast expanse
Xylophone-like instr. ,marimba,3,Marimba rhythm
Alcoholic drink without a mixer,neat,8,Sake neat
Doctor Who's machine ,tardis,1,TARDIS (Time And Relative Dimension In Space)
