CLUE,ANS,POS,FOUND IN
City thoroughfare ,street,1,Main street
Godparent ,sponsor,4,Sacred sponsor
Reviling with coarse language,abusive,1,Abusive speech
Cherubic,angelic,3,Angelic-faced
State of equilibrium ,balance,1,Balanced
Horrific experience ,ordeal,3,Awful ordeal
Vegetable ,pea,31,The clue appears to be ambiguous and might require further clarification
Instructions for cooking ,recipe,1,Preheat the oven or stove-top as required by the recipe.
One of the Twelve Apostles ,thomas,4,Thomas (initially skeptical and absent from the resurrection scene according to some early accounts)
Arthurian character ,lady of the lake,16,"The Lady of the Lake, who provided Merlin's magical sword Excalibur to King Arthur"
Church minister's house ,manse,17,Ministerial manse
One more time ,again,4,Copy again
Leave out ,omit,1,Omit from list
Person of great strength -- moon of Saturn ,titan,2,Massive Titan
