CLUE,ANS,POS
Short sleep ,nap,3
The animal said to be stubborn ,mule,1
Transfer power to do something ,delegate,5
Young animal,calf,1
Marvellous ,superb,2
Laid low ,stricken,6
Small bird ,wren,6
Advertising booklet,brochure,1
"Motionless, inactive ",still,5
Meddle ,interfere,1
Soaked ,drenched,1
"Small, light boat ",canoe,7
Southern African desert ,kalahari,1
Inflates for posh people ,swells,6
Young sheep ,lamb,1
Singing to pre-recorded backing tracks ,karaoke,3
Lack of anything being done ,inaction,1
Despicable type (of insect?) ,louse,5
West African river ,niger,2
Exclusive control of something ,monopoly,1
Loss of memory ,amnesia,2
