CLUE,ANS,POS
Grasslike marsh plant ,sedge,6
Woven or knitted cloth,fabric,1
Ancient Mexican ,aztec,1
Nebraska city ,omaha,2
Slangy adjective for harking back to the past ,retro,1
Steam bath ,sauna,1
Leaf of a conifer ,needle,1
Crusty end of a loaf ,heel,1
Coxswain ,helmsman,6
"Tedium, ennui ",boredom,4
Strange ,odd,3
Go out of favour,fall from grace,1
Royal seat ,throne,1
Piece of writing ,essay,2
White ant ,termite,1
Having no beginning or end ,infinite,7
Permanent ,enduring,2
Let fall ,drop,1
Rare noble gas ,radon,1
Honest and open ,candid,4
Spout for discharging fluid ,nozzle,1
Wood ,timber,3
Works for small orchestra ,chamber music,3
Plan,blueprint,1
Overdue,late,3
Entice ,tempt,13
