CLUE,ANS,POS
Illegal state in football ,offside,3
Difficulties to be resolved,problems,4
"Of fruit, skinned ",peeled,1
Slimy substance ,goo,2
Wait in line,queue,1
Wife of Ferdinand V ,isabella,3
Wealth ,riches,1
Thespian ,actor,1
Orange vegetable ,carrot,1
Stage play ,drama,1
Extreme fear ,terror,2
Levy on vehicles using public thoroughfares,road tax,16
Valuable ,precious,1
Not allowing light to pass through ,opaque,1
Burnt residue ,ash,2
Inveigle ,entice,3
Witch's cat is well acquainted ,familiar,1
