CLUE,ANS,POS
Awkward ,inept,3
Celestial body ,star,2
Popeye's nemesis,bluto,1
Booking (in restaurant) ,reservation,1
Strange or eccentric person ,weirdo,3
Prejudice ,bias,1
Separate the wheat from the chaff ,winnow,4
Period (of enchantment?),spell,1
Banknote; beak ,bill,1
1987 Best Actress Oscar winner for 'Moonstruck' ,cher,2
Night attire ,pyjamas,4
Assassinated US president ,kennedy,2
Oriental two-wheeled carriage,rickshaw,1
"Of skin, yellowish in colour ",sallow,4
Taj Mahal city ,agra,1
Statement of money owed,invoice,1
Playing card; sailor ,jack,1
Moves stealthily ,creeps,1
Swimming stroke ,crawl,5
Small narrow river ,stream,3
Bird of prey ,eagle,1
In favour of ,pro,1
Push lips out as sign of annoyance ,pout,1
Small mark ,dot,1
