CLUE,ANS,POS
Celestial body ,star,2
Popeye's nemesis,bluto,1
Booking (in restaurant) ,reservation,1
Strange or eccentric person ,weirdo,16
Separate the wheat from the chaff ,winnow,4
Period (of enchantment?),spell,1
Miscellaneous curios ,bric-a-brac,2
Oriental two-wheeled carriage,rickshaw,1
Ball game ,hockey,13
Country bumpkin ,yokel,2
Statement of money owed,invoice,1
Playing card; sailor ,jack,4
Moves stealthily ,creeps,1
Draw (brows) together ,knit,14
Small narrow river ,stream,2
Bird of prey ,eagle,1
Small mark ,dot,3
