CLUE,ANS,POS
Public dispute,controversy,1
Cowboys' contest ,rodeo,1
Seawater ,brine,1
Lacking knowledge or awareness ,ignorant,1
Large wine bottle ,magnum,1
Prejudice ,bias,2
Gift ,donation,3
String of beads ,necklace,1
It's used in jam-making ,pectin,1
Agitated ,excited,3
Traditional holy day ,sabbath,1
Certificate ,diploma,1
"Rural, countrified ",rustic,12
Not paid at the scheduled time ,overdue,2
Large spoon ,ladle,2
Member of a Bantu people living in Zimbabwe ,shona,1
Repository for objects of historical interest ,museum,2
Withdraw former statement or belief ,recant,1
Mexican monetary unit,peso,1
Annual ,yearly,1
