CLUE,ANS,OUTPUT
Quick photo ,snapshot,"['Flashing', 'Sudden', 'Immediate', 'Prompt', 'Rapid', 'Instantaneous', 'Speeding', 'Express', 'Flash', 'Blink', 'Immediate capture', 'Quick shot', 'Capture-worthy', 'Picture-perfect', 'Momentary', 'Fleeting', 'Instant photo opportunity', 'Time-sensitive', 'Grainy (due to speed)', 'Blurred (due to speed)']"
Of a horse ,equine,"['Thoroughbred', 'Quarter Horse', 'Arabian', 'Mustang', 'Thoroughbred gelding', 'Quarter Horse filly', 'Arabian stallion', 'Mustang mare', 'Thoroughbred colt', 'Quarter Horse yearling', 'Arabian foal', 'Mustang pony', 'Thoroughbred broodmare', 'Quarter Horse stallion', 'Arabian mare', 'Mustang gelding', 'Thoroughbred cross', 'Quarter Horse cross', 'Arabian cross', 'Mustang cross']"
Fishing boat; vagrant,drifter,"['Fishing vessel', 'Boat for fishing', 'Fishing trawler', 'Fishing yacht', 'Charter boat', 'Sport fishing boat', 'Party boat', 'Tuna boat', 'Net boat', 'Freezer boat', 'Cargo boat', 'Fish processing boat', 'Bait boat', 'Tackle boat', 'Research vessel', 'Patrol boat', 'Coastguard vessel', 'Fishing pontoon', 'Fish aggregating vessel', 'Aquaculture boat']"
Chat - gossip ,schmooze,"['Rumor', 'Scandal', 'Grapevine', 'Whispers', 'Dirt', 'Secret', 'Scoop', 'Snippets', 'Goss', 'Tattletale', 'Dish', 'Dirtbag', 'Taboo', 'Controversy', 'Whispers in the wind', 'Scandalous', 'Sensationalism', 'Blather', 'Malicious gossip', 'Loose talk']"
Loud and angry speech ,harangue,"['Tirade', 'Outburst', 'Rant', 'philippic', 'Broadside', 'Clamor', 'Shouting', 'Bellowing', 'Booming', 'Rage-filled', 'Furious', 'Wrathful', 'Boiling point', 'Incensed', 'Outraged', 'Furious with passion', 'Abusive language', 'Threatening', 'Unbridled', 'Volatile']"
Foxtrot's precursor,one-step,"['Alpha', 'Bravo', 'Charlie', 'Delta', 'Echo', 'Foxtrot', 'Golf', 'Hotel', 'India', 'Juliet', 'Kilo', 'Lima', 'Mike', 'November', 'Oscar', 'Papa', 'Quebec', 'Romeo', 'Sierra', 'Uniform']"
British --; picture -- ,rail,"['Panorama', 'Landscape', 'Composition', 'Framing', 'Image', 'Picture show', 'Visual representation', 'Visual arts', 'Snapshot', 'Illustration', 'Painting', 'Drawing', 'Print', 'Collage', 'Cartoon', 'Photography', 'Graphic design', 'Visual storytelling', 'Visual medium', 'Visual art form']"
Long pillow ,bolster,"['Sleeping cushion', 'Bed pillow', 'Neck cushion', 'Comfort pillow', 'Headrest', 'Orthopedic pillow', 'Support pillow', 'Blanket pillow', 'Armrest pillow', 'Travel pillow', 'Memory foam pillow', 'Water pillow', 'Inflatable pillow', 'Pillowcase', 'Feather pillow', 'Down pillow', 'Buckwheat pillow', 'Foam pillow', 'Pillow stuffing', 'Custom pillow']"
Naked ,starkers,"['Unclothed', 'Barefoot', 'Uncovered', 'Unclad', 'Exposed', 'Lacking clothing', 'Undressed', 'Bare', 'Scant', 'Minimal covering', 'Skin and bones', 'Homeless', 'Naked and cold', 'Lacking attire', 'Uncovered skin', 'Minimalist wardrobe', 'Skin exposure', 'Lack of clothing protection', 'Exposed to the elements', 'Stripped of clothing']"
Small container for seasoning or relish at table,cruet,"['Salt shaker', 'Pepper shaker', 'Spice jar', 'Condiment cup', 'Sauce dish', 'Flavoring bottle', 'Spice bowl', 'Spice rack', 'Tinsy container', 'Mini container', 'Spice sachet', 'Flavor pouch', 'Lidded jar', 'Tiny bowl', 'Spice spoon', 'Flavorful vial', 'Condiment dispenser', 'Bottle brush', 'Spice holder', 'Flavor container']"
Banger ,sausage,"['Crackle', 'Boom', 'Explosion', 'Blast', 'Crash', 'Explosion', 'Flash', 'Pop', 'Crack', 'Bang', 'Pow', 'Thump', 'Buzz', 'Whirl', 'Rumble', 'Crashing sound', 'Explosive sound', 'Sudden noise', 'Impactful sound', 'Distinctive sound']"
Plucked instrument ,harp,"['Harvested', 'Plucked from the ground', 'Snipped', 'Pulled', 'Stripped', 'Collected', 'Reaped', 'Harvested for food', 'Plucked for decorative purposes', 'Gathered', 'Cut from a plant', 'Excised from a plant', 'Snipped from a field', 'Plucked from a tree', 'Harvested for materials', 'Plucked for scientific study', 'Collected from nature', 'Grafted for agricultural use', 'Yield from the field', 'Plucked from a vine']"
Go without food ,starve,"['Fasting', 'Hunger strike', 'Abstinence from food', 'Diet', 'Restriction of food intake', 'Controlled eating', 'Self-imposed food deprivation', 'Voluntary starvation', 'Temporary food abstinence', 'Partial fasting', 'Complete fasting', 'Intermittent fasting', 'Hunger management', 'Food control', 'Controlled nourishment', 'Dietary modification', 'Weight loss plan', 'Medical fasting (for medical purposes)', 'Spiritual fasting (for spiritual growth)', 'Food deprivation for a cause']"
Explosive position marker ,smoke bomb,"['Ball', 'Bomb', 'Charge', 'Firecracker', 'Grenade', 'Exploder', 'Launcher', 'Nitro', 'Powder keg', 'Rocket', 'Shell', 'Bomb squad', 'Detonation', 'Explosion hazard', 'Blast zone', 'Incendiary', 'High-yield', 'Pyrotechnic', 'Boom', 'Bang']"
Afflicted with feeling of imminent sickness ,nauseous,"['Feverish', 'Ailing', 'Diseased', 'Sickly', 'Pathological', 'Debilitated', 'Weak', 'Malaise', 'Unwell', 'Sickroom', 'Medical attention needed', 'Symptoms present', 'Close to illness', 'Precariously healthy', 'Vulnerable to sickness', 'Wasting away', 'Low energy levels', 'Discomfort present', 'Susceptible to infection', 'Close monitoring required']"
Three feet ,yard,"['Tripod', 'Hobbler', 'Limping', 'Stumpy', 'Gangly', 'Short-legged', 'Dwarf', 'Inchworm', 'Writhing', 'Bounded', 'Bound', 'Limping along', 'Three-legged dog', 'Crutches', 'Hunchback (due to limited mobility)', 'Crippled', 'Malformed', 'Deformed', 'Stubby', 'Legless']"
