CLUE,ANS,POS
Living in trees ,arboreal,1
Language widespread in East Africa ,swahili,1
Case for a sword ,scabbard,13
Lustrous fabric ,damask,12
The 50th state ,hawaii,1
Harmful,noxious,6
Slender tower with balconies ,minaret,1
Rush - a job for life?,career,1
Mortuary ,morgue,2
Clean and orderly ,tidy,2
West African country ,ghana,1
Plait of hair at back of head ,pigtail,8
Ancient Greek with weak heel ,achilles,1
Pirates' flag ,jolly roger,1
Gifts ,presents,1
Fall down ,tumble,1
River in central Italy ,arno,2
Proverbially gluttonous seabird ,cormorant,9
Determined attempt ,effort,1
Comparable ,similar,3
Seat on horse or bike,saddle,1
Heavenly being ,angel,1
Miraculous food ,manna,1
