CLUE,ANS,POS
"Disclose, make known",reveal,1
Helical shape ,spiral,1
Cultivate ,nurture,1
Fullness ,satiety,3
Do away with ,abolish,2
Spooky ,eerie,2
Loud harsh cry as of parrot or chicken ,squawk,1
Secret political clique ,cabal,2
Fanciful thoughts ,whimsy,3
An up-slope ,ascent,5
Prize ,trophy,2
Plant with edible stalks ,celery,3
Hoist; wading bird ,crane,12
Accumulate ,hoard,13
Small hard growth on skin,wart,8
Representations or reflections ,images,1
Not favoured by chance ,unlucky,4
Form of water ,steam,5
Extra-terrestrials ,aliens,1
Place or set apart ,isolate,2
Aubergine ,eggplant,7
Stone worker ,mason,2
"Leaders, bosses ",chiefs,4
