CLUE,ANS,POS
Quite obvious and clear ,evident,2
Blacksmith's block ,anvil,1
Tiered ,layered,1
Requiring speedy action,urgent,1
Self-centred ,egocentric,1
"Alters, makes right ",amends,4
False god ,idol,1
Afternoon nap ,siesta,1
Ship's smokestack ,funnel,2
Drink ,beverage,1
"Cotton, slave, estate ",plantation,1
Shellfish ,shrimp,15
Sikh headdress ,turban,1
Citrus fruit ,lime,3
"Pierced, like meat",skewered,10
Car's home (or hospital?) ,garage,2
Entertaining ,amusing,1
"Notable, full of incidents ",eventful,1
