CLUE,ANS,POS,FOUND IN
Moroccan stew cooked in a pot with a conical lid ,tagine,1,"Tagine: The name of the traditional North African dish traditionally cooked in a distinctive clay pot, shaped like a cone with wide, shallow bowl-like dome."
Hee-hawed ,brayed,8,Brayed excitedly
Indefatigability,stamina,4,Unwavering stamina
Formal set of clothes ,suit,4,Suit and tie ensemble
Specialised school,academy,1,"Academy: A specialized institution dedicated to a specific area of study or skill, such as an art academy or business academy."
Narrow runner for the snow ,ski,1,Trailblazing skier
"Plead, implore ",beg,1,Begging
Bursar ,treasurer,1,"School treasurer: The official in charge of managing a school's funds, typically overseeing budgets, finances, and related administrative duties."
Hearth ,fireplace,1,Home fireplace
Spanish wine cocktail ,sangria,3,"Tempranillo Sangria: A bold blend using Spanish tempranillo wine and fruits like apples, oranges, and berries to create a refreshing summer drink."
Wordy ,verbose,2,Verbose communication style
Actor -- musician ,player,11,Symphony player
Difficulty in reading and spelling ,dyslexia,21,Dyslexic reader: An individual with dyslexia who struggles with decoding words while reading
'The once and future king' ,arthur,2,"King Arthur: Based on legendary tales, this phrase implies that the great monarch might make his appearance once more in a new era of reincarnation."
Movie ,film,7,Feature films
Large water lily ,lotus,3,"Nymphaea Alba (White Lotus, also known as the European White Nelia or Queen's Cup)"
