CLUE,ANS,POS
"Draw out, evoke",elicit,2
Russian dictator ,stalin,1
Let-up ,respite,2
Flabbergast ,astound,7
Facts ,data,1
"Going on and on, interminable ",endless,1
Alter ,amend,4
Fasteners with threaded shanks ,screws,2
Latin poet ,virgil,2
Male fertilising organ of flowering plants ,stamen,1
"With tender, nostalgic or sad feelings ",sentimental,2
Tail vertebrae ,coccyx,2
Offend(ed),hurt,1
Flee ,escape,1
Winter sport ,skiing,1
Reception room ,salon,7
Ownership ,possession,1
Lloyd Webber musical set in Argentina ,evita,1
Pull hard ,yank,1
Simple arithmetic ,addition,1
Rebound from surface as missile might - hectic or what? ,ricochet,1
Fungus used in baking ,yeast,1
Asian country ,india,3
