CLUE,ANS,POS
Picture dyed into the skin ,tattoo,1
Ravine ,canyon,8
Cab ,taxi,7
Conference participant ,attendee,16
Scent bag - shampoo envelope,sachet,1
Dot-dash signalling ,morse code,4
Select ,pick,5
Small ingenious device ,gadget,1
"Ballroom dance, originally from Germany",waltz,1
Constantly changing ,dynamic,6
Science of soil and crops ,agronomy,5
Reacts verbally ,replies,2
Winter sport where stones are slid towards a target,curling,1
Material worn knotted round throat,necktie,13
"Roman Emperor, d. 117",trajan,11
The Garden of Eden ,paradise,2
Family relative ,nephew,9
Oneness,unity,1
