CLUE,ANS,POS
Party - hit,bash,1
Agra tourist attraction ,taj mahal,1
Long-haired rabbit ,angora,1
Winged god of love ,eros,1
Pay a quick informal visit,pop in,1
Arrow maker ,fletcher,18
Decisions of courts on issues of fact or law ,findings,5
Automatic machine ,robot,1
Book series by John Galsworthy ,the forsyte saga,1
Inuit abode,igloo,1
Strong drink ,vodka,6
Elevate ,raise,6
Dead ,extinct,14
Shoves ,pushes,1
"Of one from Warsaw, say ",polish,1
Brigham Young state ,utah,1
Home loan ,mortgage,1
Bright and warm ,sunny,11
Patois ,dialect,7
Aviators ,pilots,1
Warning of danger ,alert,1
Pleasure seeker ,hedonist,1
Take small bites from ,nibble,1
