CLUE,ANS,POS
Grossly overweight ,obese,1
Of towns and cities ,urban,1
Thick black product of the distillation of solid fuel ,coal tar,2
Ancient vehicle ,chariot,1
Comic sketch ,skit,13
Pack away ,stow,1
Avoiding the company of others,antisocial,2
Golf ball support,tee,1
Journey by water or through space ,voyage,1
"Burning, corrosive ",caustic,6
Very hot and dry ,torrid,4
Ballroom dance,waltz,1
Cul-de-sac,dead end,1
TV,telly,14
Apparatus for heating,radiator,6
"The ""single currency""",euro,1
Thieving intruder ,burglar,1
Future prospect ,outlook,3
"Prediction, of weather perhaps ",forecast,1
Novel by Louisa May Alcott ,little women,1
At less than normal speed ,slowly,1
Public speaker ,orator,1
