CLUE,ANS,POS
Angle between leaf and stem ,axil,2
"Listening device, insect or electronic fault ",bug,2
Nature abhors one ,vacuum,1
Trendy body joint? ,hip,1
Firm ,solid,2
"Keepsake, souvenir ",memento,1
Make better ,improve,1
Many-coloured gem ,opal,1
Power to withstand hardship ,endurance,3
Arm joint,elbow,1
Highway ,road,1
Very famous person ,legend,2
Thick liquid for skin ,lotion,3
Regard ,esteem,14
Grind (teeth),gnash,16
"Translate, decode",interpret,1
Monetary unit ,dollar,1
Peculiarity of phrase in a language ,idiom,1
Child's toy on a string ,yo-yo,10
Stand firm against ,resist,1
Hole (for shoelace) ,eyelet,3
Ladies' hosiery,tights,2
List of times and places for events ,schedule,3
Former ruler of Iran,shah,4
Mucus - stolidity ,phlegm,4
Fight ,battle,1
Made ready (to fire) ,primed,7
Broad ,wide,1
Strain ,tension,3
Christian Creed adopted in 325 a.d. ,nicene,3
Not sacred ,secular,1
Chain of rocks underwater ,reef,1
Coral island ,atoll,1
Improve equipment or promote ,upgrade,1
Pilgrim Fathers' ship ,mayflower,1
