CLUE,ANS,POS,FOUND IN
"Stiff, thick paper ",cardboard,3,Bulky cardboard
Of the brain ,cerebral,22,Cerebral malnutrition (indirectly related to cognitive functioning)
Person who watches others in secret ,voyeur,17,Inaudible voyeur (metapromptical term for someone who watches without being detected)
Small mouthful of food ,morsel,1,Bite-sized morsel
Aromatic herb ,tarragon,16,"Tarragon (used in French cuisine for its robust, licorice-like flavor)"
Lubricant ,oil,3,Oil-based lubricant
Famous battle site in Texas ,alamo,1,"The Alamo: Known for the famous Battle of the Alamo during the Texas Revolution, where Texan defenders held out against Mexican troops before ultimately being overrun."
-- Boleyn ,anne,3,"Anne Boleyn's mother, Elizabeth Boleyn"
Unit of power ,watt,1,Watts
Inflamed ,red,8,Red and hot to touch
Wonderful ,super,4,Superb
S-shaped moulding ,ogee,9,Ogee (a type of S-curve shape in design)
Inexpensive accommodation as for back-packers ,hostel,2,Affordable hostel
Relate to; anxiety ,concern,19,Concern over maintaining a balanced diet despite hunger pangs
"Destiny, kismet ",fate,1,Fated outcome
Strong man of the Bible ,samson,2,"Samson, judge of the Israelites"
