CLUE,ANS,POS
Lewd ,salacious,7
Motionless ,static,1
Musical speed ,tempo,1
Child of first eight weeks in womb ,embryo,2
Humble ,lowly,3
Aristocratic ,noble,1
Slow tempo ,adagio,1
Lifted ,raised,2
Army unit ,regiment,3
"Bottles with stoppers, for serving wine or water ",decanters,3
Booted out of office ,ousted,4
Small stem ,sprig,5
Cock ,rooster,1
Human beings ,people,4
Happen to,befall,2
Everlasting ,eternal,1
Over and above ,extra,3
Hold sacred ,enshrine,11
Distance north or south of the equator ,latitude,1
Consume ,eat,1
Game bird ,snipe,8
"Piece of crockery, maybe flying ",saucer,5
Principal actress ,leading lady,8
Primary blue colour in printing ,cyan,1
Sullen in a peevish way,petulant,4
Reek ,stink,1
