CLUE,ANS,POS,FOUND IN
Cold season ,winter,10,Winter chill
Dull sound of a bell,clang,8,Muffled clang
Stallion ,steed,8,Rushing steed (metapcvially describing an energetic stallion)
Shore ,coast,1,Coastline
Illuminate ,light,1,Light up
Get ready ,prepare,1,Prepared
Nethermost ,lowest,3,Lowest level
Carved or cast figure ,statue,4,Chiseled statue
Consented ,agreed,3,Willingly agreed upon
Postpone ,defer,2,Deferred
Vivid long-tailed bird of the Americas,quetzal,2,"Quetzalcoatlus (historical reference, not an actual living species but represents a vivid description for some ancient creatures believed to be long-tailed)"
Public sale - type of bridge,auction,20,Architectural Wonder (referring to famous bridges that could be on public sale or auction)
