CLUE,ANS,POS
Lose strength,weaken,1
"Soft, velvety fabric",chenille,11
Monstrous creature ,behemoth,2
Favouritism ,bias,1
Young hares ,leverets,1
Baby's plaything,rattle,3
Foreign (from outer space?),alien,2
Roman goddess of the hunt ,diana,1
Garden dwarf ,gnome,1
Immature form of an insect ,nymph,2
Tidy ,neat,1
Politically-inspired murder ,assassination,2
Refusal to accept an unpalatable truth ,denial,1
"Abnormal, aberrant ",atypical,10
Altered ,adapted,7
Entrap ,snare,7
Layperson ,amateur,2
Christian festival period ,eastertide,4
Comfy seat ,armchair,2
New York City borough,brooklyn,2
