CLUE,ANS,POS
Storyline or piece of land ,plot,1
Indicator on score of musical rhythm ,time signature,5
Odd - nuts,eccentric,2
"'Sadness, grief (6)' ",sorrow,1
Stuck and immobilized ,jammed,7
Small hand tool used for gripping ,tweezers,2
Band of colours in the rainbow ,spectrum,1
Having put down roots,settled,2
Having no function ,useless,3
Son or daughter ,child,1
Of iron ,ferric,1
Secured - buckled ,fastened,4
Fourth part ,quarter,1
New Zealand bird ,kiwi,1
Enlist ,sign up,5
Peg for joining wood ,dowel,1
