CLUE,ANS,POS,FOUND IN
Actual; coin ,real,3,Real money
Describes poorly groomed hair ,shaggy,10,Shaggy mane
Circular ,round,1,Round shape
Concerning home affairs ,domestic,7,Domestic law enforcement
Mechanical repetition ,rote,3,Rote task
Lady Hamilton's admiral lover ,nelson,1,Lord Horatio Nelson
Snatch,grab,4,Grab abruptly
A monarch's spouse ,consort,1,Queen consort
Breed of horse ,arab,1,Arabian
Spring back ,bounce,8,Bounce-back ability
Raised crease ,ridge,7,Shelf edge ridge
Annoy continually ,harass,3,Harassing
Indefatigability,stamina,2,Enduring stamina
Formal set of clothes ,suit,2,Tailored suit
Narrow runner for the snow ,ski,1,Cross-country skier
Bursar ,treasurer,1,School treasurer
Statement of transactions and costs ,account,12,Investment accounting
Spanish wine cocktail ,sangria,1,"Sangria Español: A traditional mix of red wine, chopped fruit, brandy, and a splash of soda water or lemonade."
Witty language used to convey insults or scorn,satire,13,Biting satire
Movie ,film,3,Filmography
Large water lily ,lotus,8,Nymphaea lotus
Vedic hymn ,mantra,1,Gayatri Mantra
