CLUE,ANS,POS
Old or ageing ,elderly,1
Edge tool ,adze,18
Bring a baby off mother's milk ,wean,1
The first man ,adam,1
Hang around ,loiter,1
Mischievous fairies ,elves,5
State ,condition,1
Style; refinement ,elegance,1
Disgorged ,ejected,7
Religious man ,monk,7
Breaking waves ,surf,1
A stand in a market-place ,stall,1
Place of religious seclusion,cloister,6
Illegal ,illicit,3
Epic - legend ,saga,1
Pressure or emphasis ,stress,1
"Functional, handy ",useful,2
Leading article ,editorial,8
Conceal ,hide,1
Knee-bending ,genuflection,12
Boundary; maximum ,limit,2
Frame of vehicle ,chassis,1
Card game ,canasta,10
Caribbean isle ,haiti,9
Adhesive - muggy,sticky,2
Cutters ,knives,16
Baby frogs ,tadpoles,1
Modify ,alter,1
Knock down (building) ,demolish,1
Slender - refined,svelte,6
Part of a billiard table,pocket,1
Nearer ,closer,1
Requiring hard work ,arduous,4
Crustacean ,crab,1
