CLUE,ANS,POS
Blacksmith's block ,anvil,1
Tiered ,layered,7
Ending of film ,denouement,7
Bone in lower leg ,tibia,2
Waterbird; fool ,goose,4
One-way-motion toothed wheel ,ratchet,3
False god ,idol,2
Afternoon nap ,siesta,1
Ship's smokestack ,funnel,1
Part of speech ,adverb,5
Drink ,beverage,4
"Cotton, slave, estate ",plantation,6
Release from an obligation ,excuse,9
Shellfish ,shrimp,2
Sikh headdress ,turban,1
Citrus fruit ,lime,4
Hair-style from Dark Continent ,afro,1
Group of people behaving like sheep? ,herd,2
Car's home (or hospital?) ,garage,1
Entertaining ,amusing,2
"Notable, full of incidents ",eventful,3
Make safe,ensure,11
