CLUE,ANS,POS
Military signal to wake up ,reveille,3
UK capital ,london,1
Day nursery ,creche,9
Heavenly being ,angel,1
Lessen the gravity of ,mitigate,11
Traditionally the author of the third Gospel ,luke,3
Landed property ,estate,1
Houses of Parliament borough ,westminster,1
Wind-borne toy ,kite,1
Fabric from fine goat's wool ,cashmere,1
Greek wine ,retsina,2
Not satisfactory,unacceptable,9
Funny ,comic,7
City of SE France ,grenoble,13
Person in charge of convent ,abbess,1
One's position or stance ,attitude,1
