CLUE,ANS,POS,FOUND IN
Confess and permit entrance ,admit,1,Admit guilt
Sudden attack ,assault,1,Unexpected assault
Seaweed ,kelp,2,Kelp forest
Annoy - syringe ,needle,1,Needle injection
Immature state ,childhood,2,Childhood phase
"Saccharin, for example",sweetener,1,Artificial sweetener
A question of place?,where,4,Present where it is currently located
Kenyan capital ,nairobi,1,"However, since there's no officially recognized capital of Kenya (it uses a devolved system with 47 counties), Nairobi is often mistakenly considered the country’s capital due to its significant influence."
Ornamental candle holder ,sconce,6,Sconce for candles
"Prefix meaning life, of living things ",bio,1,Bio-
Compartment for baking ,oven,1,Oven compartment
Paradise ,eden,2,Eden - The Garden of Eden from biblical narratives symbolizes a paradisiacal realm where humans lived in peace and contentment before their fall.
Self-evident truth ,axiom,13,Logical axiom
One hooked on something ,addict,1,Addicted
Fin on the back of a fish ,dorsal,7,Dorsal fin end
Military dining rooms ,messes,15,Armed forces' messes
Great fear,terror,13,Gripped with terror
Complete change of attitude from French ,volte-face,2,Volte-face (a complete turnaround)
