CLUE,ANS,POS,FOUND IN
Prickly plant with purple flowers ,thistle,1,Creeping thistle
Desiring or being short of ,wanting,9,Wanting additional portion
Wesleyan ,methodist,1,Methodist (relating to the Church of the Wesleyan tradition)
Twenty-first letter of the Greek alphabet ,phi,9,"Phi (capital: Φ, lowercase: φ)"
Not achieving one's aim ,unsuccessful,10,Unsuccessful attempts
Porous fibres for soaking up ,sponge,14,Sponge-like structure
Leg joint,knee,9,Knee joint (specific type)
Suffocation ,asphyxia,4,Asphyxiated
Words said to a sneezer ,bless you,1,Bless you!
Pester persistently,harass,16,Constantly harassing
Materialise ,appear,13,Appear in physical form
"Pledges, vows ",promises,13,Humbly pledged (in the context of humble promises)
