CLUE,ANS,POS,FOUND IN
Important historical period,era,1,Renaissance era
Grumbler ,grouch,11,Grouchy
Muck ,dirt,2,"Dirty, mucky patches"
Prickly plant of lithest kind ,thistle,12,Thistle (though typically associated with the genus Cirsium and not particularly lithesome)
Automaton resembling a human,android,3,Android figure
Money lodged to secure release pending trial ,bail,1,Bail bond
Glue ,adhesive,1,Adhesive substance
Chant ,sing,1,Melodious singing
Refer (to indirectly) ,allude,1,"Allude - A reference made without explicit mention, which could be related to a broader context or subject matter at hand."
Tetanus ,lockjaw,1,Lockjaw-inducing bacteria
Secret police of the former German Democratic Republic,stasi,1,"Stasi (short for Hauptverwaltung Aufklärung, Main Directorate for Reconnaissance)"
Central part ,core,1,Core aspect
Broadcast ,transmit,17,Transmitter and receiver setup
"Dry and mocking, or bent out of shape ",wry,11,Wry humor (characterized by dryness and slight mockery)
