CLUE,ANS,POS
"Large, mainly Mongolian, desert",gobi,1
Adorn ,bedeck,5
A cold meal ,salad,1
Banish(ment),exile,2
Play music in the street ,busk,1
Typo ,misprint,15
"Equipment, clothing ",kit,13
Fight ,struggle,4
"Back, sanction ",endorse,1
Get down low ,crouch,1
Magician ,wizard,1
Authentic ,real,2
Leave ,depart,1
Make stronger and hardier ,toughen,1
"Native to, eg, Cardiff ",welsh,2
Light red colour ,cerise,13
Conforming to Islamic (dietary) laws,halal,1
Magic word ,abracadabra,1
Arab vessel with lateen sail ,dhow,2
"Fast river flows, white waters ",rapids,1
Of middling quality ,mediocre,2
Oliver Goldsmith wrote 'The . . . . . of Wakefield' ,vicar,2
Pursue quarry ,hunt,1
Blank areas ,spaces,2
Whole and complete ,entire,3
Hibernian ,irish,1
"Tear, rend ",rip,1
Permit,allow,1
Smelly animal ,polecat,17
"Fidel . . . . . ., Cuban chief ",castro,2
