CLUE,ANS,POS
"First name of . . . . . . Hemingway, American novelist ",ernest,1
Of horses ,equine,18
Shoe part,heel,2
Highly prized flower ,orchid,1
Oration ,speech,14
Allot or ascribe ,assign,1
Clothes fastener of two pieces of cloth that stick ,velcro,1
Sudden feeling of fear,fright,4
Watering hole,oasis,1
"Strict, stark ",severe,20
Not easy to see or understand ,unclear,16
Flavour ,taste,8
Mixed drink ,cocktail,2
Controller of aircraft ,pilot,1
Capital of Ghana ,accra,1
Subatomic particle ,neutron,2
