CLUE,ANS,POS
1940s' jazz characterised by virtuosity ,bebop,1
Disclose or uncover ,reveal,1
Accuse with a crime (US) ,indict,2
Scintillate ,sparkle,3
Peak ,summit,2
New Zealander ,maori,2
Publicise ,advertise,1
Embankment that should prevent flooding ,levee,4
Pouched animal from down under ,kangaroo,2
Normal; innate,natural,1
Lady luck ,chance,3
"Obstinate, tenacious ",stubborn,6
Circumvent ,evade,2
Introductory music ,prelude,2
Hindu sect and its chant ,hare krishna,1
Anger ,ire,4
Kayak-like boat,canoe,3
Organ of hearing ,ear,1
Strong wind ,gale,1
Fame ,stardom,7
Foe ,enemy,1
