CLUE,ANS,POS
"'Despite, still (4,2)' ",even so,1
Slayer of the Minotaur ,theseus,1
Something left out ,omission,1
Atomic number 85 ,astatine,1
Fragile ,delicate,1
"Handle, oversee ",manage,1
Stylish ,chic,1
"Harmful, unfavourable ",adverse,2
Appealingly fanciful ,whimsical,1
Branch of mathematics ,geometry,2
"Charm, captivate ",beguile,7
Sound of a plane flying faster than the speed of sound ,sonic boom,1
Setting for a scene ,backdrop,2
Bring in from abroad ,import,1
Country house ,villa,4
Pyramids location ,giza,2
Sweet almond biscuit ,macaroon,1
Short period of relief ,respite,1
Fish eggs ,roe,3
Self-assured and positive ,assertive,18
Standards on which to base judgment ,criteria,1
Attached with pointed piece of metal ,pinned,3
