CLUE,ANS,OUTPUT
One after another ,on the trot,"['Sequential', 'Consecutive', 'Successive', 'Succession', 'Serial', 'Follow-up', 'Continuous', 'Unbroken', 'Chain', 'Running', 'Subsequent', 'Linear', 'Ordered', 'Regular', 'Chronological', 'Stepwise', 'Progression', 'Onward', 'Triplicated (in the sense of something repeating three times in sequence)', 'Relentless']"
Portuguese city ,oporto,"['Porto', 'Coimbraebra', 'Faro', 'Braga', 'Aveiro', 'Viseu', 'Setúbal', 'Leiria', 'Amarante', 'Funchal (Madeira)', 'Santarém', 'Cascais', 'Covilhã', 'Guimarães', 'Póvoa de Varzim', 'Obidos', 'Évora', 'Guarda', 'Lamego', 'Marinha Grande']"
"Dependant, underling",minion,"['Subordinate', 'Follower', 'Acolyte', 'Protege', 'Disciple', 'Understudy', 'Pupil', 'Wardsman', 'Assistant', 'Apprentice', 'Subject', 'Vassal', 'Dependent', 'Junior', 'Servant', 'Mentee', 'Lackey', 'Ward', 'Cliée', 'Underclassman']"
Alert ,alive,"['Vigilant', 'Attentive', 'Watchful', 'Observant', 'Keen-eyed', 'Aware', 'Cautious', 'Conscious', 'Mindful', 'Wary', '', 'Prudent', 'Sensible', 'Astute', 'Judicious', 'Intuitive', 'Perceptive', 'Responsive', 'Quick-witted', 'Discerning']"
Mildew ,mould,"['Mold', 'Spores', 'Fungus', 'Infestation', 'Rotting', 'Decaying', 'Moisture', 'Contamination', 'Dampness', 'Humidity', 'Filth', 'Microorganisms', 'Germs', 'Viruses', 'Detritus', 'Decomposition', 'Blight', 'Plague', 'Contaminant', 'Pollution']"
"Pam - - , poetess ",ayres,"['Poetess-ion', 'Poeticize', 'Metaphorine', 'Versifying', 'Rhymerette', 'Stanzaline', 'Lyricling', 'Balladrynge', 'Epicness', 'Sonnetary', 'Haikuness', 'Quatrainage', 'Limerinality', 'Elegiancy', 'Odesment', 'Poetree', 'Verseonality', 'Rhythmine', 'Stanzelet', 'Imageryn']"
Fruit (that can be split?) ,banana,"['Cherry', 'Strawberry', 'Pomeg cuit', 'Raspberry', 'Blueberry', 'Blackberry', 'Kiwi', 'Watermelon', 'Cantaloupe', 'Honeydew', 'Guava', 'Fig', 'Lychee', 'Longan', 'Papaya', 'Passionfruit', 'Persimmon', 'Star fruit (carambola)', 'Dragon fruit (pitaya)', 'Rambutan']"
Capable of stretching ,tensile,"['Elastic', 'Flexible', 'Pliant', 'Supple', 'Bendable', 'Expandable', 'Stretchable', 'Extensible', 'Versatile', 'Adaptive', 'Malleable', 'Yielding', 'Pliable', 'Tensioned', 'Resilient', 'Durable (in context of stretching)', 'Compliant ', 'Deformable', 'Elongatable', 'Extensible (again, with a different spelling from number 8).']"
The process of adding carbon dioxide to liquid under pressure ,aeration,"['Carbonation', 'Fizzing', 'Effervescence', 'Aerating', 'Bubbling', 'Nitrogenation (when nitrogen is used instead)', 'Sparkling', 'Gas infusion', 'Dissolving CO2', 'Pressurized carbonation', 'Fizzy generation', 'Sodaification', 'Brewing under pressure', 'Carbon dioxide integration', 'Sparkling transformation', 'Gas-induced fizziness', 'Infusion of bubbles', 'Liquid carbonation process', 'CO2 charge']"
Present ,here,"['Offer', 'Provide', 'Display', 'Showcase', 'Deliver', 'Submit', 'Supply', 'Convey', 'Recite', 'Demonstrate', 'Exhibit', 'Present', 'Extend', 'Bestow', 'Reveal', 'Proclaim', 'Share', 'Illustrate', 'Articulate']"
Having a tooth-like edge -- ante Ted (anag) ,dentate,"['Dented', 'Tendentious', 'Incensed', 'Pendent', 'Resentful', 'Tendonitis', 'Sentinel', 'Incentive', 'Incense', 'Crescent', 'Discontent', 'Contentedness (partial match)', 'Ascendant', 'Dissident', 'Indignant', 'Residency ', 'Sentinelese (extinct group of people, but matches the pattern)', 'Incidence', 'Incentivize', 'Transmendous (misspelling or creative variation on transcendent; not a perfect match to clue/pattern)', 'The anagram challenge adds complexity but does not guarantee a direct thematic connection to the clue provided.']"
Adore (anag.) ,oared,"['Ardoze', 'Doeraz', 'Roadez', 'Zadero', 'Oredza', 'Drazoe', 'Readoz', 'Daozre', 'Zeodar', 'Raodez', ""Here's a better-refined attempt:"", 'Adore', 'Oredaz', 'Zadero', 'Roadez', 'Drazoe', 'Readoz', 'Ozerda', 'Raodez', 'Dezoar (A French word meaning ""to languish"")', 'Radeoz', 'Aoderz', 'Zaroed', 'DoeZra', 'AdoreZ', 'Zeodar', 'Oradez', 'Ardezo (Although not a common English word, it could be construed as an Old or archaic term)', 'Odreza', 'Zerado', 'Rodeaz']"
Bird of prey ,raptor,"['Hawk', 'Eagle', 'Falcon', 'Osprey', 'Kite (specifically, Swallow-tailed kite)', 'Harrier', 'Buzzard', 'Vulture', 'Peregrine', 'Condor', 'Goshawk', 'Sparrowhawk', 'Owl', 'Merlin', 'Accipiter', 'Caracara', 'Kestrel', 'Secretarybird (specifically an African bird)', 'Bald Eagle', 'Philippine Eagle']"
Aiding ,helping,"['Assist', 'Support', 'Enhance', 'Boost', 'Strengthen', 'Facilitate', 'Promote', 'Encourage', 'Contribute', 'Empower', 'Uplift', 'Sustain', 'Foster', 'Backing', 'Amplify', 'Reinforce', 'Bolster', 'Advance', 'Propel', 'Invigorate']"
Welcome; cry (Scots) ,greet,"['Loon', 'Heidie', 'Fushion', ""Geyin'"", 'Hullygully', 'Lootie', 'Dosh', 'Hoose', 'Bairn', 'Yinz (Yunz)', 'Kitty', 'Auld lang syne', 'Jings!', 'Wowser', 'Skelf ', 'Hootmonk', 'Sassenach', 'Scrawp', 'Bampot', 'Purefugee']"
Egotistical ,selfish,"['Arrogant', 'Narcissistic', 'Self-absorbed', 'Conceited', 'Vain', 'Prideful', 'Haughty', 'Pompous', 'Grandiose', 'Supercilious', 'Vanity-driven', 'Bigheaded', 'Self-centered', 'Overweening', 'Snobbish', 'Egoistic', 'Highfalutin', 'Maudlin', 'Bombastic ', 'Immodest']"
Magician ,conjuror,"['Illusionist', 'Conjurer', 'Wizard', 'Sorcerer', 'Sleight-of-hand artist', 'Enchanter', 'Mystifier', 'Esoteric performer', 'Charmer', 'Trickster', 'Diviner', 'Deceiver', 'Enigma', 'Illusionist', 'Ritual master', 'Prestidigitator', 'Manipulator', 'Shaman', 'Wandbearer', 'Alchemist']"
Giving off substances ,emissive,"['Emitter', 'Releaser', 'Discharger', 'Expeller', 'Exuder', 'Vaporizer', 'Purifier', 'Dehydrator', 'Desaturater', 'Distiller', 'Evaporator', 'Oozer', 'Seeder', 'Sprouter', 'Exudator', 'Dispenser', 'Effuser', 'Diffuser', 'Aromaizer']"
Rendezvous ,tryst,"['Meeting', 'Gathering', 'Conference', 'Assembly', 'Collective', 'Junction', 'Union', 'Summit', 'Congregation', 'Convention', 'Encounter', 'Colloquy', 'Commemoration', 'Synod', 'Confluence', 'Symposium', 'Conviviality', 'Assembly']"
Row ,tier,"['array', 'alignment', 'battalion', 'column', 'file', 'formation', 'lineup', 'phalanx', 'procession', 'regiment', 'rank', 'serialization', 'string', 'sequence', 'succession (of events)', 'series', 'set', 'stack', 'tableau']"
Protruding ,obtrusive,"['Bulge', 'Extrusion', 'Spur', 'Sprocket', 'Horns', 'Pinnacle', 'Prominence', 'Projection', 'Knob', 'Elbow', 'Crest', 'Outcrop', 'Lump', 'Hillock', 'Bump', 'Hump', 'Archipelago (as in a group of islands protruding from the water)', 'Beak (of birds or aircrafts)', 'Proboscis (for insects like mosquitoes, etc.)', 'Stem (in plants that stand out).']"
