CLUE,ANS,POS
Heavenly body,comet,3
Withdraw from union ,secede,2
Ointment ,unguent,5
Pig's foot ,trotter,1
Like a teddy bear? ,cuddly,1
Rider's seat ,saddle,1
Cloak; headland ,cape,1
Wooden pin ,peg,14
Shout ,yell,1
Valuable or cherished ,precious,1
Double-reed instrument ,oboe,2
City of northern Italy ,milan,1
Social insect ,ant,1
Seeming ,apparent,1
Colour ,blue,2
Garden implement ,rake,3
"- Garbo, Swed. actress ",greta,1
Sore ,painful,8
Making clothes ,tailoring,2
Shakes or trembles ,shudders,8
