CLUE,ANS,POS
Slope ,incline,1
The Devil ,satan,3
Day nursery ,creche,1
Heavenly being ,angel,1
Lessen the gravity of ,mitigate,8
Excite,arouse,20
Landed property ,estate,4
Sofa ,settee,2
Brains -- news ,intelligence,1
Wind-borne toy ,kite,1
Mistake ,error,2
Material of pre-vinyl rpm records,shellac,2
Greek wine ,retsina,2
Not satisfactory,unacceptable,15
Done carelessly ,slapdash,1
Period of uncertainty,limbo,12
Person in charge of convent ,abbess,1
One's position or stance ,attitude,8
Powerful deep-chested dogs ,mastiffs,5
