CLUE,ANS,POS,FOUND IN
A knotted mess,tangle,2,Entanglement
Nothing ,zero,4,Zero - signifying the concept of nothingness in numerical terms.
Fastener ,zip,6,Zip ties
Over to the other side,across,12,Across the aisle
Lady luck ,chance,5,Chance benefactor
Flat-bottomed barge ,lighter,10,Lightersailor
Hindu sect and its chant ,hare krishna,5,"Madhva Sampradaya - ""Hare Krishna, Hare Rama"""
Organ of hearing ,ear,3,Ear canal
Gatehouse ,lodge,17,Lodgekeeper's abode
IX,nine,1,"Nine - The Roman numeral for the number 9, often used in crosswords."
