CLUE,ANS,POS
Formerly capital of Nigeria ,lagos,2
Serenade,love song,2
"Be present at, turn up for ",attend,1
Low-ranking naval officer ,ensign,1
Lacking in restraint ,uninhibited,4
"Complete, absolute ",total,1
Printing error ,typo,8
West African country ,mali,3
Musical instrument like a small guitar ,mandolin,2
Emphasis; turn rapidly ,spin,1
Demand firmly ,insist,1
Branch of mathematics ,algebra,1
Underground passage ,tunnel,1
Speaker ,orator,1
Devilment or roguishness ,mischief,20
"Adversary, antagonist ",opponent,1
"Notions, thoughts ",ideas,1
Largest city in New Mexico ,albuquerque,1
Bird expert ,ornithologist,1
One receiving medical care ,patient,1
"Handle, run ",manage,6
Discomfort due to changing time zones when flying,jet lag,1
