CLUE,ANS,POS
"Stiff, thick paper ",cardboard,1
Of the brain ,cerebral,14
Painter and wallpaperer ,decorator,1
Teasing unpleasantly ,taunting,1
Small mouthful of food ,morsel,3
"American state, capital Des Moines ",iowa,1
Lubricant ,oil,1
Group of bushes ,thicket,2
"Italian operatic tenor, d. 1921 ",enrico caruso,2
Land covered with trees,forest,1
Unit of power ,watt,1
Military land force ,army,2
Beam over door or window ,lintel,7
Not temporary ,permanent,1
Flummoxed ,nonplussed,6
"Destiny, kismet ",fate,1
Strong man of the Bible ,samson,1
