CLUE,ANS,POS,FOUND IN
Impart confidence ,assure,1,Self-assured
"Prescribed course of diet, exercise, etc ",regimen,2,Nutritional regimen
Remove by force ,extract,6,Violently extracted
Self-murdering,suicidal,1,Suicidal ideation
Adoration ,worship,4,Heartfelt worship
Denver's state ,colorado,12,Colorado Front Range
Supply (with items) ,equip,12,Gardening equipment
Position or posture ,stance,10,Tense and rigid stance
Cylinder,tube,18,Vacuum tube (cylindrical design for electronics and other applications)
Painful muscle contraction ,spasm,1,Muscle spasm
Disentangle ,unravel,3,Unravel complex issues
Pure whisky,malt,1,Pot Still Malt Whisky
