CLUE,ANS,POS
Boat's trail in water ,wake,1
"Torn, split ",ripped,1
"Assignations, romantic meetings ",trysts,5
"Peril, risk ",danger,1
Not sloping; apartment ,flat,41
Distribute cards ,deal,1
Graven image or greatly admired person ,idol,1
Window hangings ,curtains,1
Organism such as a toadstool ,fungus,1
Exclusion from the church ,excommunication,12
Blizzard ,snowstorm,1
Neither equilateral nor isosceles ,scalene,1
Thespians ,actors,1
Work out ,solve,2
Quakes ,tremors,2
"Allocate, a job say ",assign,2
Group of vehicles ,fleet,3
Bury ,inter,1
Corpses ,bodies,3
"Attentive, watchful ",alert,3
Officially allow ,permit,4
Brave ,intrepid,10
Animal's natural home ,habitat,1
Collection of items of information ,data,1
Afflicted ,stricken,7
"'' ... Spirit'', Noel Coward play ",blithe,1
Partially viewed ,glimpsed,1
Fast Brazilian dance ,lambada,3
Excerpts from a film - or aggressive outbursts ,scenes,2
Kind of rehearsal like thirsty trot ,dry run,1
Crosswise ,transverse,6
"King Edward VIII, latterly",duke of windsor,1
Aperture for lock opening ,keyhole,1
Designed to reduce wind resistance,streamlined,2
Towers attached to mosques ,minarets,1
Lowest point ,nadir,4
"Obscure, puzzling ",enigmatic,1
Strong and sharp-smelling ,acrid,2
"Serious, solemn ",earnest,5
Geometrical figure ,rhombus,6
Competing ,vying,3
Defeated or hit repeatedly ,beaten,1
Disagreement,dissent,2
"Resounding, ringing ",resonant,11
Sensation ,feeling,7
Careful and persistent work or effort ,diligence,1
