CLUE,ANS,POS
Finagle ,wangle,14
A pause in the middle of a verse line ,caesura,1
Indistinct ,hazy,2
Transparent optical devices ,lens,1
Trustworthy or candid ,honest,2
Graceful,poised,2
Mexican hat ,sombrero,1
Ways out ,exits,1
Disks as substitute for coins ,tokens,1
Part of blood; vaccine ,serum,2
Liquid part of blood ,plasma,1
Legendary sailor of Arabian Nights ,sinbad,1
Indicator on computer screen ,cursor,14
Unparalleled ,unique,8
Tree with winged fruits ,maple,1
Difficulties to be resolved ,problems,4
Proposition to be proved ,theorem,1
"Cautious, prudent ",circumspect,11
Travelling a route regularly ,plying,7
A countenance - mine? ,mien,4
