CLUE,ANS,POS,FOUND IN
Deferred payment ,credit,1,Credit purchase
In a hurry ,pressed,11,Time-pressed
Adult male ,man,1,Gentleman
Legitimate - deserved ,rightful,16,Rightfully claimed
Slender tubes of pasta ,macaroni,2,Macaroni noodles
Period (of work); incantation ,spell,13,Intermission spell (metaphorically referring to a short break)
"Harry ......, famous American escapologist ",houdini,2,Harry Houdini
Papal court ,curia,14,Curia officials
Grow mature like fruit ,ripen,1,Fully ripened
Opposite of light,dark,1,Darkness
Speed ,rate,13,Accelerated
"Eg, spaghetti ",pasta,1,Pasta noodles
Require ,need,1,Needed
TE Lawrence's milieu?,arabia,2,Arabian Peninsula
