CLUE,ANS,POS
Spanish friend ,amigo,1
Bear patiently ,endure,1
Taurus,bull,1
Origins ,roots,7
Evaluations ,assessments,2
Breaks out suddenly ,erupts,3
Travel through an area to learn about it ,explore,2
Lie with arms and legs spread about loosely ,sprawl,16
State-of-the-art ,cutting-edge,1
Swapping ,exchanging,1
Attack by planes,air raid,11
Wardrobe ,closet,1
The kneecap ,patella,1
Right or means of entry ,access,8
Field of grass ,meadow,3
Part of a machine with a plunging motion ,piston,1
Handle something awkwardly ,fumble,2
Sound right,ring true,4
Sailing ship ,barque,14
Form of mental illness causing one to withdraw into private world ,autism,2
Offer of marriage ,proposal,2
Compunction ,remorse,1
Unit of current ,ampere,1
